"","EMTP","EMSECSM","WAPRSM3","WASCSM3","RACETHM","EMST_TOGA","SEX_2023","DGRDG","HDADV","HDCAR","HDCHG","HDEM","HDGRD","HDINT","HDOT","HDSKL","NDGMENG","NDGMEMG","HDCRN21C","EDDAD","EDMOM","N2DGRMED","FACADV","FACBEN","FACCHAL","FACIND","FACLOC","FACRESP","FACSAL","FACSEC","FACSOC","N3OCPRNG","N2OCPRMG","Years_To_First_Job","AGE","WKSWK","HRSWK","SALARY"
"3350","15","2","5","4","4","93","M","2","L","L","L","L","L","L","L","L","56","5","18","5","4","567350","1","1","1","1","1","1","1","1","1","56","5","0",30,52,40,189000
"3351","10","3","4","7","5","97","F","1","L","L","L","L","L","L","L","L","52","5","15","4","2","527250","1","1","1","1","1","1","1","2","1","11","1","5",25,52,55,160000
"3352","14","2","5","1","4","93","M","1","L","L","L","L","L","L","L","L","54","5","16","4","2","547280","1","1","1","1","1","1","1","1","1","54","5","0",33,52,40,135000
"3353","11","3","6","3","5","87","F","1","L","L","L","L","L","L","L","L","45","4","19","2","4","456200","3","4","4","2","2","1","4","2","1","78","7","0",22,52,40,20624
"3354","10","3","5","6","5","88","M","2","Y","N","N","N","N","N","N","Y","55","5","15","5","5","557330","2","1","1","1","1","2","1","2","3","55","5","1",29,52,40,115000
"3355","12","3","6","3","3","98","F","1","L","L","L","L","L","L","L","L","61","6","15","6","4","617900","2","2","2","2","2","2","2","2","2","62","6","0",23,52,40,72000
"3356","10","3","6","3","5","85","F","2","L","L","L","L","L","L","L","L","11","1","18","2","1","116770","1","1","1","1","1","1","1","1","1","78","7","2",32,52,40,96000
"3357","10","3","1","6","5","87","M","1","L","L","L","L","L","L","L","L","31","3","15","2","2","318730","2","1","2","1","1","2","1","1","2","31","3","4",25,52,40,59410
"3358","10","3","3","5","5","98","M","2","L","L","L","L","L","L","L","L","64","6","15","6","5","646100","1","1","1","1","1","1","1","1","1","53","5","2",35,52,45,120000
"3359","11","3","5","1","5","88","M","1","L","L","L","L","L","L","L","L","54","5","15","3","3","547280","2","1","2","1","2","2","1","2","2","54","5","2",35,52,40,124000
"3360","10","3","3","6","5","87","F","3","L","L","L","L","L","L","L","L","75","7","15","7","7","758200","1","2","2","1","2","2","2","2","2","64","6","7",29,52,55,106000
"3361","10","3","3","5","5","97","M","2","L","L","L","L","L","L","L","L","53","5","16","5","4","537260","1","1","1","1","1","1","1","1","1","53","5","9",35,52,45,125000
"3362","10","3","3","3","4","92","F","2","L","L","L","L","L","L","L","L","71","7","18","1","1","716590","1","2","1","1","1","2","1","1","3","72","7","9",31,52,60,115000
"3363","10","3","5","3","5","93","M","1","L","L","L","L","L","L","L","L","54","5","15","6","6","547280","1","2","2","2","1","2","2","2","2","54","5","2",32,52,45,175000
"3364","10","3","3","3","4","93","F","1","L","L","L","L","L","L","L","L","53","5","15","1","2","537260","1","1","2","2","1","2","1","1","1","62","6","0",31,52,40,135000
"3365","10","3","5","3","5","87","M","2","Y","N","N","N","N","N","N","N","55","5","18","1","1","557330","1","1","2","1","2","1","1","1","2","55","5","5",34,52,40,94000
"3366","10","3","1","1","4","98","M","1","L","L","L","L","L","L","L","L","54","5","16","2","2","547280","1","1","2","1","1","1","1","1","1","54","5","4",26,52,40,58000
"3367","10","3","6","3","5","88","M","1","L","L","L","L","L","L","L","L","56","5","16","4","4","567350","1","1","1","1","1","1","1","1","1","57","5","5",31,52,48,109000
"3368","05","1","1","1","5","87","F","2","L","L","L","L","L","L","L","L","57","5","15","4","5","577340","2","1","1","2","1","2","1","1","1","57","5","5",28,52,40,36000
"3369","10","3","6","2","5","87","F","2","L","L","L","L","L","L","L","L","43","4","16","4","4","438910","1","1","2","2","1","1","1","1","1","43","4","6",28,52,16,19395
"3370","10","3","5","1","5","92","M","1","L","L","L","L","L","L","L","L","56","5","16","3","5","567350","2","1","2","1","2","2","1","2","1","56","5","5",31,52,45,85000
"3371","11","3","1","1","1","93","F","3","Y","Y","N","Y","N","N","N","Y","54","5","16","4","4","547280","1","1","2","2","1","2","1","2","1","11","1","8",31,52,40,143100
"3372","10","3","1","6","4","98","F","1","L","L","L","L","L","L","L","L","76","7","17","5","5","768500","2","1","1","1","1","1","1","1","1","61","6","0",24,52,40,68000
"3373","10","3","3","4","7","93","M","1","L","L","L","L","L","L","L","L","11","1","15","3","4","116730","3","1","2","2","1","3","1","1","2","11","1","0",22,52,45,130000
"3374","10","3","6","3","4","87","F","4","L","L","L","L","L","L","L","L","61","6","27","2","2","617860","2","2","1","1","2","1","1","1","1","61","6","9",29,52,45,140000
"3375","17","2","1","1","5","91","F","2","L","L","L","L","L","L","L","L","22","2","15","4","3","226320","3","1","1","1","2","3","2","1","1","22","2","6",33,52,40,68000
"3376","03","1","2","7","1","93","M","2","L","L","L","L","L","L","L","L","43","4","18","4","2","438940","2","1","1","2","3","1","1","1","1","43","4","9",30,32,20,30000
"3377","01","1","2","7","5","92","M","1","L","L","L","L","L","L","L","L","45","4","21","4","5","459240","2","2","2","2","2","2","2","2","2","63","6","3",32,52,45,49000
"3378","10","3","4","5","5","98","F","2","L","L","L","L","L","L","L","L","11","1","15","6","5","116770","2","1","2","2","1","3","1","1","2","11","1","2",22,52,42,87500
"3379","10","3","4","7","1","97","F","2","L","L","L","L","L","L","L","L","57","5","15","1","1","577410","2","2","2","2","2","2","2","2","2","11","1","6",30,52,40,170000
"3380","02","1","6","3","4","87","F","2","Y","Y","N","N","Y","N","N","Y","73","7","16","1","4","739100","2","1","1","1","1","2","1","1","1","75","7","8",31,52,40,73000
"3381","10","3","5","7","5","97","M","2","L","L","L","L","L","L","L","L","53","5","15","4","5","537260","1","1","1","1","1","1","1","1","1","53","5","0",24,52,40,65000
"3382","10","3","3","6","5","92","F","1","L","L","L","L","L","L","L","L","42","4","15","4","3","429280","1","1","1","1","1","2","1","1","1","78","7","5",27,52,40,37000
"3383","10","3","3","4","1","98","F","1","L","L","L","L","L","L","L","L","51","5","15","7","4","517210","2","2","2","2","2","2","1","2","2","11","1","5",27,52,50,130000
"3384","13","3","6","3","7","93","F","1","L","L","L","L","L","L","L","L","31","3","15","3","3","318730","2","1","2","2","2","2","1","1","2","22","2","3",29,52,40,87000
"3385","10","3","6","3","4","91","F","2","L","L","L","L","L","L","L","L","45","4","15","1","1","459300","1","1","1","1","2","2","1","1","1","45","4","3",23,52,60,60000
"3386","10","3","3","3","3","97","F","1","L","L","L","L","L","L","L","L","61","6","18","3","3","617890","1","1","1","1","1","1","1","1","1","78","7","1",24,52,40,42000
"3387","12","3","6","1","5","93","F","2","L","L","L","L","L","L","L","L","43","4","16","4","3","438920","2","1","1","1","1","1","2","2","1","75","7","9",35,43,25,105000
"3388","01","1","2","3","3","93","F","2","L","L","L","L","L","L","L","L","62","6","15","4","4","627090","2","1","1","1","1","2","2","1","1","63","6","4",31,38,50,98000
"3389","13","3","3","7","5","97","M","2","L","L","L","L","L","L","L","L","74","7","16","5","4","746560","1","1","2","1","1","1","1","1","2","76","7","8",32,52,45,65000
"3390","11","3","3","7","5","93","M","1","L","L","L","L","L","L","L","L","41","4","M","1","5","419230","2","1","2","2","3","4","1","2","1","78","7","4",26,52,40,60000
"3391","10","3","4","1","1","92","M","3","Y","Y","N","N","N","Y","N","Y","11","1","15","3","3","116730","1","2","1","2","1","1","2","2","2","11","1","8",29,52,40,200000
"3392","05","1","2","1","7","97","M","3","L","L","L","L","L","L","L","L","75","7","15","5","4","758200","2","2","1","1","1","2","1","1","1","74","7","9",32,52,30,56000
"3393","01","1","2","6","5","91","M","2","L","L","L","L","L","L","L","L","75","7","15","7","6","757600","2","1","2","2","1","2","1","2","2","73","7","9",32,52,40,71500
"3394","15","2","1","5","5","93","F","2","L","L","L","L","L","L","L","L","22","2","15","1","1","226350","1","1","1","1","1","2","1","1","1","22","2","7",28,52,40,58000
"3395","10","3","4","7","1","93","M","2","Y","Y","Y","N","N","N","N","N","11","1","18","5","5","116730","1","1","1","1","2","2","1","1","2","11","1","8",29,52,40,190550
"3396","10","3","5","4","5","92","M","1","L","L","L","L","L","L","L","L","54","5","15","5","4","547280","2","2","2","1","1","1","2","2","1","54","5","0",30,52,40,108000
"3397","11","3","6","7","5","91","F","1","L","L","L","L","L","L","L","L","22","2","21","2","4","226410","1","1","1","1","1","1","1","1","2","22","2","2",22,52,40,36000
"3398","17","2","3","5","5","92","F","2","L","L","L","L","L","L","L","L","23","2","15","5","3","236800","1","1","2","1","1","2","1","1","2","45","4","10",34,52,40,95000
"3399","10","3","3","3","5","85","F","1","L","L","L","L","L","L","L","L","33","3","M","2","2","338780","4","2","2","1","2","2","1","1","2","76","7","2",22,52,40,70000
"3400","10","3","4","6","1","93","M","2","L","L","L","L","L","L","L","L","11","1","16","6","6","116770","1","2","1","1","1","2","1","2","2","11","1","8",33,52,40,169000
"3401","10","3","3","2","3","91","F","2","L","L","L","L","L","L","L","L","71","7","17","5","7","716530","2","2","2","1","1","2","2","1","2","54","5","7",30,52,50,119000
"3402","14","2","6","7","5","92","F","1","L","L","L","L","L","L","L","L","32","3","15","3","5","328760","2","1","1","3","1","4","1","2","2","64","6","1",22,52,40,45000
"3403","10","3","5","1","4","92","M","2","Y","N","N","N","N","N","N","Y","51","5","15","8","5","517210","1","2","2","2","1","2","1","1","2","51","5","1",27,52,40,90000
"3404","12","3","4","1","5","85","M","3","L","L","L","L","L","L","L","L","12","1","15","4","4","128430","2","2","1","2","1","2","2","2","2","71","7","9",28,52,30,150000
"3405","10","3","4","7","1","93","M","2","Y","N","N","N","N","Y","N","Y","11","1","15","4","3","116730","1","1","1","1","2","1","1","2","1","11","1","4",27,52,40,155000
"3406","10","3","1","1","5","97","F","1","L","L","L","L","L","L","L","L","23","2","15","8","3","236800","2","1","2","2","2","3","2","1","1","57","5","2",24,52,40,62000
"3407","10","3","1","3","5","87","M","2","L","L","L","L","L","L","L","L","56","5","15","2","5","567350","1","1","2","2","2","2","2","1","1","56","5","2",34,52,45,95000
"3408","10","3","5","4","5","87","M","2","Y","N","N","N","N","Y","N","Y","12","1","15","7","7","128420","2","2","1","1","1","1","2","1","1","54","5","8",30,52,40,110000
"3409","10","3","5","1","5","92","M","2","L","L","L","L","L","L","L","L","51","5","18","2","2","517210","2","1","1","2","1","2","1","2","2","51","5","10",35,52,40,153000
"3410","10","3","5","4","5","93","M","1","L","L","L","L","L","L","L","L","54","5","18","2","2","547280","3","1","2","2","1","4","1","1","2","64","6","3",35,52,40,89000
"3411","11","3","6","3","4","85","F","2","Y","Y","Y","Y","Y","Y","N","Y","72","7","18","4","2","727030","1","1","2","2","1","2","1","1","2","75","7","4",28,52,40,62000
"3412","14","2","6","6","3","90","M","1","L","L","L","L","L","L","L","L","31","3","17","2","4","318730","1","1","1","1","1","1","1","1","1","61","6","1",25,52,40,50000
"3413","10","3","6","5","5","93","M","1","L","L","L","L","L","L","L","L","52","5","16","7","4","527250","1","1","1","2","2","1","1","2","1","52","5","4",27,52,40,107000
"3414","10","3","1","6","1","93","M","3","Y","Y","N","N","N","Y","N","Y","56","5","15","5","4","567350","3","1","2","1","3","3","1","2","2","56","5","5",27,52,50,150000
"3415","10","3","1","1","4","93","M","1","L","L","L","L","L","L","L","L","52","5","15","2","2","527250","1","1","1","1","1","1","1","1","1","22","2","2",22,52,40,105000
"3416","15","2","1","3","5","93","F","2","L","L","L","L","L","L","L","L","22","2","16","3","2","226410","2","1","2","2","2","2","1","1","2","22","2","7",33,52,45,76000
"3417","01","1","6","7","4","97","F","2","L","L","L","L","L","L","L","L","61","6","16","2","3","617810","1","1","1","1","1","1","1","1","1","61","6","8",29,52,35,65000
"3418","10","3","4","1","1","91","M","1","L","L","L","L","L","L","L","L","11","1","15","5","4","116730","2","2","2","2","2","2","2","2","2","11","1","0",24,52,40,80000
"3419","10","3","1","5","5","92","M","2","L","L","L","L","L","L","L","L","61","6","15","2","1","617900","1","1","1","1","2","3","1","1","1","12","1","8",29,52,55,88000
"3420","05","1","1","1","1","98","M","2","Y","Y","N","N","N","Y","N","Y","52","5","15","7","4","527250","1","1","1","1","3","1","1","1","1","34","3","3",30,52,50,30000
"3421","10","3","4","1","1","97","M","2","L","L","L","L","L","L","L","L","54","5","15","5","5","547270","1","1","1","1","1","1","1","1","1","11","1","9",31,52,40,185000
"3422","17","2","1","1","5","98","M","2","L","L","L","L","L","L","L","L","41","4","15","4","4","416010","1","1","3","1","2","3","1","1","4","41","4","5",31,52,40,120000
"3423","10","3","4","3","4","87","M","1","L","L","L","L","L","L","L","L","41","4","16","5","4","419230","1","1","1","1","1","1","1","1","1","11","1","3",28,52,40,115000
"3424","03","1","1","3","5","93","F","2","L","L","L","L","L","L","L","L","43","4","18","2","2","437040","2","1","2","1","1","2","1","1","2","43","4","7",30,52,40,73000
"3425","10","3","6","4","5","85","F","1","L","L","L","L","L","L","L","L","41","4","18","4","4","419230","2","1","2","2","2","2","1","1","2","65","6","4",26,52,50,100000
"3426","10","3","3","3","1","92","F","2","L","L","L","L","L","L","L","L","71","7","M","4","4","716530","1","1","2","2","1","2","1","1","2","72","7","10",34,52,9,109000
"3427","10","3","3","1","5","90","M","2","L","L","L","L","L","L","L","L","51","5","15","5","4","517210","2","2","1","2","1","1","1","2","2","51","5","2",32,52,40,120000
"3428","11","3","6","7","5","88","F","1","L","L","L","L","L","L","L","L","61","6","16","2","3","617870","3","1","2","3","1","2","1","1","2","61","6","1",25,52,36,65000
"3429","10","3","4","1","1","93","F","3","L","L","L","L","L","L","L","L","55","5","15","4","2","557330","2","1","2","2","1","2","1","1","1","11","1","7",29,52,40,200000
"3430","10","3","1","3","5","97","M","1","L","L","L","L","L","L","L","L","57","5","M","4","5","577410","2","1","2","2","1","3","1","1","3","52","5","1",35,52,50,105000
"3431","15","2","3","7","1","93","F","1","L","L","L","L","L","L","L","L","52","5","L","4","4","527250","1","1","2","2","2","2","1","1","1","52","5","4",29,52,40,97000
"3432","17","2","6","3","5","90","M","1","L","L","L","L","L","L","L","L","22","2","15","2","5","226340","1","2","1","1","1","1","2","1","1","78","7","1",34,52,40,121477
"3433","10","3","3","5","5","97","M","1","L","L","L","L","L","L","L","L","54","5","M","2","2","547280","2","1","4","4","2","4","1","2","4","64","6","0",22,52,40,99000
"3434","01","1","3","6","1","93","F","1","L","L","L","L","L","L","L","L","43","4","26","1","1","438960","1","1","1","1","2","1","1","1","3","61","6","5",32,52,40,78000
"3435","10","3","3","3","5","98","F","1","L","L","L","L","L","L","L","L","21","2","15","4","5","216070","2","2","2","2","1","2","2","2","2","78","7","1",24,52,28,25000
"3436","10","3","4","1","5","97","M","3","L","L","L","L","L","L","L","L","11","1","15","4","3","116730","2","1","2","2","1","2","1","1","2","11","1","7",29,52,40,130000
"3437","10","3","1","1","3","98","F","1","L","L","L","L","L","L","L","L","61","6","16","8","3","617910","2","1","2","1","3","2","1","1","1","22","2","3",29,52,50,60000
"3438","13","3","1","1","4","90","M","1","L","L","L","L","L","L","L","L","31","3","19","2","2","318730","1","1","1","1","1","1","1","1","1","31","3","5",33,52,50,75000
"3439","17","2","3","3","5","98","F","3","L","L","L","L","L","L","L","L","31","3","15","4","5","318730","2","1","2","1","1","3","2","2","1","34","3","9",31,52,40,94199
"3440","03","1","1","1","3","97","F","2","N","Y","N","N","N","N","N","N","44","4","15","5","3","449290","2","1","1","1","2","2","2","2","1","44","4","4",29,52,50,48000
"3441","10","3","3","1","5","92","M","1","L","L","L","L","L","L","L","L","22","2","15","5","3","226320","2","1","1","2","2","1","1","1","1","11","1","1",32,52,45,75000
"3442","10","3","3","1","1","93","M","1","L","L","L","L","L","L","L","L","11","1","17","3","4","116730","1","1","1","1","1","1","1","1","1","11","1","4",27,52,50,200000
"3443","13","3","1","3","5","98","M","3","L","L","L","L","L","L","L","L","22","2","15","3","4","226310","1","2","1","1","2","1","1","3","1","71","7","6",27,52,55,140000
"3444","03","1","1","2","4","87","F","2","L","L","L","L","L","L","L","L","44","4","L","2","4","449290","2","1","1","2","2","2","1","2","1","74","7","6",28,52,60,28000
"3445","10","3","5","1","5","85","M","2","L","L","L","L","L","L","L","L","57","5","15","6","4","577310","1","1","2","2","3","2","1","1","3","51","5","4",26,52,42,85000
"3446","10","3","3","6","4","91","M","1","L","L","L","L","L","L","L","L","57","5","15","1","1","577390","2","1","3","4","2","3","1","1","4","62","6","0",29,52,40,140000
"3447","05","1","1","4","5","93","M","1","L","L","L","L","L","L","L","L","52","5","15","4","4","527250","3","1","3","1","1","2","1","1","3","22","2","2",34,52,35,38000
"3448","10","3","4","3","1","97","M","1","L","L","L","L","L","L","L","L","33","3","15","3","5","338780","2","1","2","2","2","4","1","1","4","11","1","3",25,52,45,125000
